,Actual,Predicted
275,-0.41227999329566956,-0.40126174688339233
276,-0.42294731736183167,-0.3902187943458557
277,-0.4296936094760895,-0.3946055471897125
278,-0.41575539112091064,-0.3987342119216919
279,-0.3922843933105469,-0.40093764662742615
280,-0.40656140446662903,-0.40654081106185913
281,-0.3989810347557068,-0.39705613255500793
282,-0.31510406732559204,-0.39673784375190735
283,-0.39533206820487976,-0.4012882113456726
284,-0.4185243844985962,-0.4011461138725281
285,-0.41378381848335266,-0.4109637439250946
286,-0.400922954082489,-0.4067722260951996
287,-0.42342567443847656,-0.41286787390708923
288,-0.3887428343296051,-0.41255268454551697
289,-0.421010285615921,-0.40296873450279236
290,-0.4235420823097229,-0.40758559107780457
291,-0.40411436557769775,-0.4073830246925354
292,-0.4138929545879364,-0.4055121839046478
293,-0.40492644906044006,-0.4017091393470764
294,-0.41227999329566956,-0.412514865398407
295,-0.42294731736183167,-0.39677828550338745
296,-0.4296936094760895,-0.401151567697525
297,-0.41575539112091064,-0.40806689858436584
298,-0.3922843933105469,-0.4126892387866974
299,-0.4207363426685333,-0.4049769937992096
300,-0.3989810347557068,-0.39786481857299805
301,-0.31510406732559204,-0.39614927768707275
302,-0.39533206820487976,-0.3983878493309021
303,-0.4185243844985962,-0.39655017852783203
304,-0.41378381848335266,-0.39982354640960693
305,-0.400922954082489,-0.401309072971344
306,-0.42342567443847656,-0.4014192223548889
307,-0.3887428343296051,-0.40259647369384766
308,-0.421010285615921,-0.3980379104614258
309,-0.4235420823097229,-0.4001769423484802
310,-0.40411436557769775,-0.3988199830055237
311,-0.4138929545879364,-0.3986499309539795
312,-0.40492644906044006,-0.3966689705848694
313,-0.41227999329566956,-0.40349435806274414
314,-0.42294731736183167,-0.3955397605895996
315,-0.4296936094760895,-0.39927130937576294
316,-0.41575539112091064,-0.399564266204834
317,-0.3922843933105469,-0.4020043611526489
318,-0.4207363426685333,-0.39791327714920044
319,-0.4426710605621338,-0.3993259072303772
320,-0.31510406732559204,-0.40492087602615356
321,-0.39533206820487976,-0.4085879921913147
322,-0.4185243844985962,-0.40793395042419434
323,-0.41378381848335266,-0.4108782410621643
324,-0.400922954082489,-0.40945661067962646
325,-0.42342567443847656,-0.41223591566085815
326,-0.3887428343296051,-0.4124516248703003
327,-0.421010285615921,-0.4086219072341919
328,-0.4235420823097229,-0.41057443618774414
329,-0.40411436557769775,-0.409809947013855
330,-0.4138929545879364,-0.40936732292175293
331,-0.40492644906044006,-0.4075191020965576
332,-0.41227999329566956,-0.4133327007293701
333,-0.42294731736183167,-0.40606385469436646
334,-0.4296936094760895,-0.4083777666091919
335,-0.41575539112091064,-0.41007083654403687
336,-0.3922843933105469,-0.41252344846725464
337,-0.4207363426685333,-0.40871772170066833
338,-0.4426710605621338,-0.4100843369960785
339,-0.40485116839408875,-0.41022342443466187
340,-0.39533206820487976,-0.39036741852760315
341,-0.4185243844985962,-0.389461487531662
342,-0.41378381848335266,-0.39764437079429626
343,-0.400922954082489,-0.39696642756462097
344,-0.42342567443847656,-0.3999415338039398
345,-0.3887428343296051,-0.4001384973526001
346,-0.421010285615921,-0.3926530182361603
347,-0.4235420823097229,-0.3968355655670166
348,-0.40411436557769775,-0.3947608768939972
349,-0.4138929545879364,-0.39441531896591187
350,-0.40492644906044006,-0.3910103738307953
351,-0.41227999329566956,-0.40030795335769653
352,-0.42294731736183167,-0.3886014223098755
353,-0.4296936094760895,-0.39170193672180176
354,-0.41575539112091064,-0.3972495496273041
355,-0.3922843933105469,-0.39887338876724243
356,-0.4207363426685333,-0.39448097348213196
357,-0.4426710605621338,-0.3986401855945587
358,-0.40485116839408875,-0.393816202878952
359,-0.4142526686191559,-0.39298179745674133
360,-0.4185243844985962,-0.4069598615169525
361,-0.41378381848335266,-0.41043317317962646
362,-0.400922954082489,-0.4084751009941101
363,-0.42342567443847656,-0.41134023666381836
364,-0.3887428343296051,-0.4111955761909485
365,-0.421010285615921,-0.40702417492866516
366,-0.4235420823097229,-0.40903306007385254
367,-0.40411436557769775,-0.40908128023147583
368,-0.4138929545879364,-0.4080113172531128
369,-0.40492644906044006,-0.40616410970687866
370,-0.41227999329566956,-0.41184449195861816
371,-0.42294731736183167,-0.4039901793003082
372,-0.4296936094760895,-0.4067617654800415
373,-0.41575539112091064,-0.40868574380874634
374,-0.3922843933105469,-0.4116699695587158
375,-0.4207363426685333,-0.4073338508605957
376,-0.4426710605621338,-0.40878820419311523
377,-0.40485116839408875,-0.40903961658477783
378,-0.4142526686191559,-0.4081113636493683
379,-0.4039876461029053,-0.41399306058883667
380,-0.41378381848335266,-0.39838916063308716
381,-0.400922954082489,-0.3971872925758362
382,-0.42342567443847656,-0.40124940872192383
383,-0.3887428343296051,-0.4011692404747009
384,-0.421010285615921,-0.39256614446640015
385,-0.4235420823097229,-0.3973553776741028
386,-0.40411436557769775,-0.3951767086982727
387,-0.4138929545879364,-0.3943887948989868
388,-0.40492644906044006,-0.3901571035385132
389,-0.41227999329566956,-0.40247994661331177
390,-0.42294731736183167,-0.3871120810508728
391,-0.4296936094760895,-0.3925420641899109
392,-0.41575539112091064,-0.3970169425010681
393,-0.3922843933105469,-0.4004855155944824
394,-0.4207363426685333,-0.3938906192779541
395,-0.4426710605621338,-0.3983263373374939
396,-0.40485116839408875,-0.39480966329574585
397,-0.4142526686191559,-0.39292609691619873
398,-0.4039876461029053,-0.40861427783966064
399,-0.4134157598018646,-0.39793890714645386
400,-0.400922954082489,-0.40827882289886475
401,-0.42342567443847656,-0.41141533851623535
402,-0.3887428343296051,-0.4115915298461914
403,-0.421010285615921,-0.4062979221343994
404,-0.4235420823097229,-0.4091620445251465
405,-0.40411436557769775,-0.40831226110458374
406,-0.4138929545879364,-0.4077201187610626
407,-0.40492644906044006,-0.4055028557777405
408,-0.41227999329566956,-0.41139304637908936
409,-0.42294731736183167,-0.40360915660858154
410,-0.4296936094760895,-0.40491217374801636
411,-0.41575539112091064,-0.40955954790115356
412,-0.3922843933105469,-0.4109977185726166
413,-0.4207363426685333,-0.40765580534935
414,-0.4426710605621338,-0.4104013442993164
415,-0.40485116839408875,-0.4074023365974426
416,-0.4142526686191559,-0.4069961905479431
417,-0.4039876461029053,-0.415286660194397
418,-0.4134157598018646,-0.4084863066673279
419,-0.39710357785224915,-0.4113039970397949
420,-0.42342567443847656,-0.4042729139328003
421,-0.3887428343296051,-0.4034961462020874
422,-0.421010285615921,-0.3925575613975525
423,-0.4235420823097229,-0.3987337350845337
424,-0.40411436557769775,-0.39760351181030273
425,-0.4138929545879364,-0.3955835700035095
426,-0.40492644906044006,-0.39042770862579346
427,-0.41227999329566956,-0.4042760729789734
428,-0.42294731736183167,-0.3857840895652771
429,-0.4296936094760895,-0.38976243138313293
430,-0.41575539112091064,-0.3987911343574524
431,-0.3922843933105469,-0.4034550189971924
432,-0.4207363426685333,-0.39484432339668274
433,-0.4426710605621338,-0.40079832077026367
434,-0.40485116839408875,-0.3960830569267273
435,-0.4142526686191559,-0.39491593837738037
436,-0.4039876461029053,-0.41168561577796936
437,-0.4134157598018646,-0.39849984645843506
438,-0.39710357785224915,-0.4052620232105255
439,-0.40741732716560364,-0.3955746591091156
440,-0.3887428343296051,-0.4143635630607605
441,-0.421010285615921,-0.4033340513706207
442,-0.4235420823097229,-0.40941521525382996
443,-0.40411436557769775,-0.4086375832557678
444,-0.4138929545879364,-0.4063783288002014
445,-0.40492644906044006,-0.4013623893260956
446,-0.41227999329566956,-0.4150930643081665
447,-0.42294731736183167,-0.39698296785354614
448,-0.4296936094760895,-0.4005831182003021
449,-0.41575539112091064,-0.40929508209228516
450,-0.3922843933105469,-0.41451701521873474
451,-0.4207363426685333,-0.4053165912628174
452,-0.4426710605621338,-0.410888135433197
453,-0.40485116839408875,-0.40722814202308655
454,-0.4142526686191559,-0.40551838278770447
455,-0.4039876461029053,-0.42221981287002563
456,-0.4134157598018646,-0.4095780849456787
457,-0.39710357785224915,-0.4163157343864441
458,-0.40741732716560364,-0.4066314101219177
459,-0.3457794487476349,-0.40382254123687744
460,-0.421010285615921,-0.39934206008911133
461,-0.4235420823097229,-0.40290236473083496
462,-0.40411436557769775,-0.40127283334732056
463,-0.4138929545879364,-0.40100783109664917
464,-0.40492644906044006,-0.39850637316703796
465,-0.41227999329566956,-0.40519991517066956
466,-0.42294731736183167,-0.3974233865737915
467,-0.4296936094760895,-0.39772194623947144
468,-0.41575539112091064,-0.40345293283462524
469,-0.3922843933105469,-0.404308021068573
470,-0.4207363426685333,-0.400932252407074
471,-0.4426710605621338,-0.4044274091720581
472,-0.40485116839408875,-0.4001767635345459
473,-0.4142526686191559,-0.3990820646286011
474,-0.4039876461029053,-0.410539448261261
475,-0.4134157598018646,-0.4016633927822113
476,-0.39710357785224915,-0.40373581647872925
477,-0.40741732716560364,-0.40084201097488403
478,-0.3457794487476349,-0.4000132083892822
479,-0.38828712701797485,-0.4035254120826721
480,-0.4235420823097229,-0.3930400013923645
481,-0.40411436557769775,-0.39072027802467346
482,-0.4138929545879364,-0.3904685080051422
483,-0.40492644906044006,-0.3869423270225525
484,-0.41227999329566956,-0.39764204621315
485,-0.42294731736183167,-0.3843139708042145
486,-0.4296936094760895,-0.3885357677936554
487,-0.41575539112091064,-0.3932506740093231
488,-0.3922843933105469,-0.3958815634250641
489,-0.4207363426685333,-0.3901435136795044
490,-0.4426710605621338,-0.39370545744895935
491,-0.40485116839408875,-0.3904137909412384
492,-0.4142526686191559,-0.3884080946445465
493,-0.4039876461029053,-0.4039808213710785
494,-0.4134157598018646,-0.3932630717754364
495,-0.39710357785224915,-0.39602580666542053
496,-0.40741732716560364,-0.3908533453941345
497,-0.3457794487476349,-0.38942304253578186
498,-0.38828712701797485,-0.3947664201259613
499,-0.42631441354751587,-0.3942725360393524
500,-0.40411436557769775,-0.40522199869155884
501,-0.4138929545879364,-0.40433359146118164
502,-0.40492644906044006,-0.4008420705795288
503,-0.41227999329566956,-0.40984731912612915
504,-0.42294731736183167,-0.3993208408355713
505,-0.4296936094760895,-0.4008711576461792
506,-0.41575539112091064,-0.40734684467315674
507,-0.3922843933105469,-0.40877705812454224
508,-0.4207363426685333,-0.4042394757270813
509,-0.4426710605621338,-0.4091948866844177
510,-0.40485116839408875,-0.40348684787750244
511,-0.4142526686191559,-0.40238726139068604
512,-0.4039876461029053,-0.4163339138031006
513,-0.4134157598018646,-0.4053332805633545
514,-0.39710357785224915,-0.4087703227996826
515,-0.40741732716560364,-0.40403521060943604
516,-0.3457794487476349,-0.40177857875823975
517,-0.38828712701797485,-0.4070609211921692
518,-0.42631441354751587,-0.40920501947402954
519,-0.38245269656181335,-0.4052090048789978
520,-0.4138929545879364,-0.40559783577919006
521,-0.40492644906044006,-0.4001212418079376
522,-0.41227999329566956,-0.41608020663261414
523,-0.42294731736183167,-0.3948703706264496
524,-0.4296936094760895,-0.4015544056892395
525,-0.41575539112091064,-0.408878892660141
526,-0.3922843933105469,-0.41410431265830994
527,-0.4207363426685333,-0.4047810137271881
528,-0.4426710605621338,-0.4101044237613678
529,-0.40485116839408875,-0.40638813376426697
530,-0.4142526686191559,-0.40402016043663025
531,-0.4039876461029053,-0.4235600531101227
532,-0.4134157598018646,-0.4101550877094269
533,-0.39710357785224915,-0.4155174195766449
534,-0.40741732716560364,-0.4061241149902344
535,-0.3457794487476349,-0.4023985266685486
536,-0.38828712701797485,-0.4107178747653961
537,-0.42631441354751587,-0.41363874077796936
538,-0.38245269656181335,-0.40926238894462585
539,-0.381100594997406,-0.40151405334472656
540,-0.40492644906044006,-0.398703396320343
541,-0.41227999329566956,-0.4049875736236572
542,-0.42294731736183167,-0.3983108401298523
543,-0.4296936094760895,-0.4023972153663635
544,-0.41575539112091064,-0.4023240804672241
545,-0.3922843933105469,-0.40227508544921875
546,-0.4207363426685333,-0.40116310119628906
547,-0.4426710605621338,-0.4035595655441284
548,-0.40485116839408875,-0.4003916382789612
549,-0.4142526686191559,-0.39902162551879883
550,-0.4039876461029053,-0.40745341777801514
551,-0.4134157598018646,-0.40301114320755005
552,-0.39710357785224915,-0.4020847678184509
553,-0.40741732716560364,-0.4010102152824402
554,-0.3457794487476349,-0.397037148475647
555,-0.38828712701797485,-0.4022374153137207
556,-0.42631441354751587,-0.4019621014595032
557,-0.38245269656181335,-0.40109455585479736
558,-0.381100594997406,-0.396761417388916
559,-0.3733137249946594,-0.4062730073928833
560,-0.41227999329566956,-0.4161843955516815
561,-0.42294731736183167,-0.40220144391059875
562,-0.4296936094760895,-0.4050265848636627
563,-0.41575539112091064,-0.41202399134635925
564,-0.3922843933105469,-0.4150080978870392
565,-0.4207363426685333,-0.4088219404220581
566,-0.4426710605621338,-0.4142968952655792
567,-0.40485116839408875,-0.4093645513057709
568,-0.4142526686191559,-0.40823623538017273
569,-0.4039876461029053,-0.42207497358322144
570,-0.4134157598018646,-0.4115324020385742
571,-0.39710357785224915,-0.41622209548950195
572,-0.40741732716560364,-0.40919017791748047
573,-0.3457794487476349,-0.4050597548484802
574,-0.38828712701797485,-0.4118761122226715
575,-0.42631441354751587,-0.41663068532943726
576,-0.38245269656181335,-0.4106161594390869
577,-0.381100594997406,-0.40591010451316833
578,-0.3733137249946594,-0.4212103486061096
579,-0.45583781599998474,-0.4026168882846832
580,-0.42294731736183167,-0.3856397271156311
581,-0.4296936094760895,-0.3898995816707611
582,-0.41575539112091064,-0.39528393745422363
583,-0.3922843933105469,-0.3970990777015686
584,-0.4207363426685333,-0.3924182653427124
585,-0.4426710605621338,-0.3975028097629547
586,-0.40485116839408875,-0.391801655292511
587,-0.4142526686191559,-0.39106035232543945
588,-0.4039876461029053,-0.40492165088653564
589,-0.4134157598018646,-0.39435213804244995
590,-0.39710357785224915,-0.3980729877948761
591,-0.40741732716560364,-0.3920171558856964
592,-0.3457794487476349,-0.3871220648288727
593,-0.38828712701797485,-0.3945772051811218
594,-0.42631441354751587,-0.39879947900772095
595,-0.38245269656181335,-0.3926859498023987
596,-0.381100594997406,-0.3881007432937622
597,-0.3733137249946594,-0.40366679430007935
598,-0.45583781599998474,-0.3875894844532013
599,-0.38426437973976135,-0.38749319314956665
600,-0.4296936094760895,-0.40027597546577454
601,-0.41575539112091064,-0.4083482027053833
602,-0.3922843933105469,-0.410399854183197
603,-0.4207363426685333,-0.4057855010032654
604,-0.4426710605621338,-0.4097274839878082
605,-0.40485116839408875,-0.4057946801185608
606,-0.4142526686191559,-0.40542230010032654
607,-0.4039876461029053,-0.4152238667011261
608,-0.4134157598018646,-0.40677887201309204
609,-0.39710357785224915,-0.41088956594467163
610,-0.40741732716560364,-0.40575963258743286
611,-0.3457794487476349,-0.40391799807548523
612,-0.38828712701797485,-0.4078998565673828
613,-0.42631441354751587,-0.41089490056037903
614,-0.38245269656181335,-0.4067475199699402
615,-0.381100594997406,-0.40416479110717773
616,-0.3733137249946594,-0.4151584506034851
617,-0.45583781599998474,-0.3988340497016907
618,-0.38426437973976135,-0.4017485976219177
619,-0.4032956659793854,-0.400382936000824
620,-0.41575539112091064,-0.39344117045402527
621,-0.3922843933105469,-0.3925062417984009
622,-0.4207363426685333,-0.39087748527526855
623,-0.4426710605621338,-0.3957046866416931
624,-0.40485116839408875,-0.38860905170440674
625,-0.4142526686191559,-0.3877580165863037
626,-0.4039876461029053,-0.4009915590286255
627,-0.4134157598018646,-0.3910699784755707
628,-0.39710357785224915,-0.3918197751045227
629,-0.40741732716560364,-0.38989531993865967
630,-0.3457794487476349,-0.3860081434249878
631,-0.38828712701797485,-0.39227229356765747
632,-0.42631441354751587,-0.3929647207260132
633,-0.38245269656181335,-0.3897336721420288
634,-0.381100594997406,-0.38542813062667847
635,-0.3733137249946594,-0.39829057455062866
636,-0.45583781599998474,-0.38891446590423584
637,-0.38426437973976135,-0.38960838317871094
